Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Mahagaon,03-01-2025,20,Desi,6500,7500,7350
,03-02-2025,30,Desi,6500,7500,7300
,03-12-2025,30,Desi,6500,7500,7350
Maharaja Agresen Private Krushi Utappan Bazar Sama,03-07-2025,48.42,Other,4950,7250,6901
,03-08-2025,27.63,Other,5247,7300,6856
,03-09-2025,39,Other,5940,7300,7024
,03-10-2025,42.21,Other,5620,7300,6892
,03-11-2025,43.63,Other,5643,7300,6905
,03-12-2025,62.22,Other,5900,7300,7045
,03/15/2025,20.31,Other,5544,7300,6806
,03/16/2025,16.76,Other,5520,7300,6844
,03/17/2025,24.84,Other,5643,7375,6855
,03/18/2025,87.82,Other,4455,7400,7126
,03/19/2025,31.86,Other,5900,7400,6848
,03/20/2025,11.7,Other,4120,7400,6997
,03/21/2025,15.97,Other,5820,7500,6812
,03/24/2025,5.22,Other,5920,7100,6584
,03/26/2025,35.06,Other,6130,7850,6847
,03/27/2025,20.88,Other,5049,7850,7147
,03/28/2025,13.46,Other,6039,7850,7282
,03/29/2025,15.96,Other,4950,7570,6439
,03/30/2025,6.89,Other,5940,6600,6393
,03/31/2025,24.82,Other,5940,7750,7301
Mandhal,03-01-2025,14.5,Desi,6750,7100,6950
,03-10-2025,15,Desi,6700,7000,6900
,03/17/2025,12,Desi,6500,7000,6850
,03/22/2025,16,Desi,6850,7150,7000
,03/24/2025,7.6,Desi,6750,7150,6950
,03/26/2025,14,Desi,6700,7100,6950
,03/29/2025,15,Desi,7000,7560,7250
Manwat,03-01-2025,212.5,Desi,7160,7335,7240
,03-05-2025,240,Desi,7150,7280,7150
,03-07-2025,160,Desi,7175,7390,7280
,03-08-2025,165,Desi,7220,7430,7360
,03-12-2025,205,Desi,7325,7510,7400
,03/13/2025,105,Desi,7330,7525,7410
,03/17/2025,178,Desi,7520,7735,7640
,03/18/2025,170,Desi,7550,7765,7660
,03/20/2025,124.5,Desi,7530,7780,7690
,03/21/2025,122.5,Desi,7600,7810,7750
,03/22/2025,153,Desi,7620,7839,7760
,03/24/2025,165,Desi,7570,7800,7690
,03/25/2025,165,Other,7540,7800,7670
,03/26/2025,155,Desi,7550,7780,7670
,03/27/2025,125,Desi,7510,7740,7620
Marathawada Shetkari Khajgi Bazar Parisar,03-05-2025,12.75,Other,5750,7025,6750
,03-11-2025,9.11,Other,6100,7200,7200
,03/21/2025,20.8,Other,6100,7450,7112
,03/28/2025,28.73,Other,6200,7480,6961
,03/29/2025,46.4,Other,5950,7350,7056
Maregoan,03-07-2025,78.6,Desi,6950,7150,7050
,03-08-2025,28,Desi,6950,7150,7050
,03-09-2025,78.9,Desi,6950,7150,7050
,03-10-2025,161.6,Desi,6950,7150,7050
,,,"H-4(A)
27mm FIne",7172,7421,7272
,03/17/2025,63.1,Desi,6720,7320,7020
,03/18/2025,63,Desi,6700,7300,7000
Mauda,03-03-2025,45,Other,6600,6930,6765
,03/20/2025,6.8,Other,6450,6900,6675
Ner Parasopant,03-01-2025,0.8,Desi,6300,6300,6300
,03-03-2025,2,Desi,6200,6200,6200
,03-04-2025,1.2,Desi,6500,6500,6500
,03-05-2025,0.7,Desi,6500,6500,6500
,03-07-2025,1,Desi,6500,6500,6500
,03-08-2025,1.1,Desi,6200,6200,6200
,03-10-2025,3.4,Desi,5800,5800,5800
,03-11-2025,1,Desi,5500,5500,5500
,03-12-2025,1,Desi,5700,5700,5700
,03/18/2025,1,Desi,5800,5800,5800
,03/20/2025,0.3,Desi,6000,6000,6000
,03/21/2025,0.5,Desi,5500,5500,5500
Pandhakawada,03-07-2025,36.2,Other,6600,7421,7272
,03-08-2025,20.5,Other,6600,7421,7272
Parshiwani,03-07-2025,174.3,Other,6725,6975,6870
,03-08-2025,174.3,Other,6700,6950,6860
,03-09-2025,163.6,Other,6600,7000,6880
,03-10-2025,129,Other,6750,7000,6925
,03-11-2025,133.7,Other,6700,7000,6870
,03/21/2025,165.2,Other,6825,7150,7050
,03/22/2025,163.9,Other,6750,7125,7025
,03/23/2025,143.5,Other,6750,7150,6980
,03/24/2025,195,Other,6800,7150,7080
,03/25/2025,146.1,Other,6825,7150,7050
,03/26/2025,238.9,Other,6850,7150,7070
,03/27/2025,174.3,Other,6700,7175,7090
,03/28/2025,116.7,Other,6850,7200,7115
,03/29/2025,121.7,Other,6750,7200,7080
,03/30/2025,17,Other,6850,7125,7100
,03/31/2025,10.1,Other,6850,7050,6930
Pathardi,03-01-2025,15,N-44,6800,7100,6950
,03-05-2025,16,N-44,7150,7300,7200
,03-12-2025,12,N-44,6800,7100,7000
,03/15/2025,13.5,N-44,6950,7100,7000
,03/19/2025,12,N-44,6900,7100,7000
,03/22/2025,9,N-44,6850,7100,7000
,03/26/2025,9,N-44,6600,7100,6850
,03/29/2025,11,N-44,6900,7100,7050
Ralegaon,03-01-2025,290,Other,6900,7275,7200
,03-07-2025,600,Other,6900,7421,7200
,03-08-2025,570,Other,6800,7200,7150
,03-10-2025,600,Other,6900,7421,7150
,03-11-2025,450,Other,6900,7421,7200
,03/15/2025,300,Other,6800,7250,7200
,03/17/2025,400,Other,6900,7485,7350
,03/18/2025,500,Other,6700,7480,7350
,03/19/2025,500,Other,6900,7505,7400
,03/20/2025,400,Other,7000,7520,7450
,03/21/2025,310,Other,6900,7500,7450
,03/27/2025,410,Other,7000,7600,7450
,03/28/2025,440,Other,7000,7650,7550
,03/29/2025,370,Other,7000,7760,7650
Samudrapur,03-01-2025,100.9,Other,6500,7200,7000
,03-03-2025,158,Other,6700,7200,6900
,03-04-2025,156.9,Other,6600,7200,6900
,03-05-2025,157.4,Other,6600,7200,6900
,03-06-2025,142.4,Other,6500,7150,6900
,03-07-2025,103,Other,6500,7200,6900
,03-08-2025,100.8,Other,6500,7200,6900
,03-10-2025,122,Other,6500,7421,7125
,03-11-2025,205,Other,6800,7421,7122
,03-12-2025,90.3,Other,6700,7250,6950
,03/13/2025,141.5,Other,6500,7421,7000
,03/15/2025,12.4,Other,6500,7250,7000
,03/17/2025,160.5,Other,6500,7270,6900
,03/18/2025,139.1,Other,6500,7421,7000
,03/19/2025,160.1,Other,6500,7421,7124
,03/20/2025,145.2,Other,6500,7421,7150
,03/21/2025,113.8,Other,6650,7421,7200
,03/22/2025,83,Other,6500,7400,7200
,03/24/2025,72.4,Other,6500,7450,7100
,03/25/2025,58.3,Other,6750,7521,7200
,03/27/2025,43,Other,6700,7550,7100
,03/28/2025,59,Other,6500,7600,7000
,03/29/2025,46.6,Other,6500,7600,7000
,03/31/2025,15.7,Other,6800,7700,7000
Savner,03-03-2025,400,Other,6950,6950,6950
,03-04-2025,400,Other,6950,6950,6950
,03-05-2025,420,Other,6900,6900,6900
,03-06-2025,390,Other,6900,6900,6900
,03-07-2025,400,Other,6900,6900,6900
,03-08-2025,430,Other,6900,6950,6925
,03-10-2025,450,Other,6900,6950,6930
,03-11-2025,420,Other,6900,6950,6930
,03-12-2025,380,Other,6900,6950,6930
,03/13/2025,300,Other,6900,6950,6930
,03/17/2025,410,Other,7000,7025,7025
,03/18/2025,380,Other,7000,7025,7025
,03/19/2025,360,Other,7000,7025,7025
,03/20/2025,400,Other,7025,7075,7050
,03/21/2025,400,Other,7025,7075,7050
,03/22/2025,370,Other,7100,7100,7100
,03/24/2025,350,Other,7100,7100,7100
,03/25/2025,340,Other,7150,7160,7160
,03/26/2025,320,Other,7150,7160,7160
,03/27/2025,300,Other,7150,7160,7160
,03/28/2025,300,Other,7150,7160,7160
,03/29/2025,300,Other,7200,7225,7225
,03/31/2025,250,Other,7200,7225,7225
Shetkari Khajgi Bajar,03-05-2025,66.12,LH-900,6690,6965,6825
,03-06-2025,34.3,LH-900,5850,7100,6765
,03-07-2025,55.2,LH-900,6475,6740,6600
,03-10-2025,57.41,LH-900,6640,6910,6775
,03/15/2025,26.83,LH-900,6950,7230,7090
,03/18/2025,56.65,LH-900,6645,7020,6875
,03/19/2025,67.14,LH-900,6280,6540,6410
,03/20/2025,27.45,LH-900,6700,6975,6840
,03/21/2025,41.64,LH-900,6925,7210,7065
,03/24/2025,44.6,LH-900,6810,7090,6950
,03/31/2025,8.38,LH-900,6360,6620,6490
Sindi(Selu),03-01-2025,246,Other,7125,7350,7300
,03-03-2025,286,Other,7125,7330,7290
,03-04-2025,325,Other,7125,7325,7290
,03-05-2025,320,Other,7125,7275,7200
,03-06-2025,269,Other,7125,7255,7200
,03-07-2025,271,Other,7125,7280,7200
,03-08-2025,186,Other,7125,7325,7300
,03-10-2025,220,Other,7125,7350,7280
,03-11-2025,230.2,Other,7125,7350,7280
,03-12-2025,248.8,Other,7130,7350,7290
,03/13/2025,140,Other,7130,7365,7300
,03/15/2025,90,Other,7175,7260,7200
,03/17/2025,206,Other,7125,7455,7350
,03/18/2025,191,Other,7125,7475,7350
,03/19/2025,234,Other,6600,7470,7150
,03/20/2025,193,Other,7125,7550,7450
,03/21/2025,211,Other,7150,7550,7450
,03/22/2025,200,Other,7125,7475,7390
,03/24/2025,201,Other,7125,7465,7400
,03/25/2025,190,Other,7125,7565,7450
,03/26/2025,150,Other,7150,7615,7550
,03/27/2025,179,Other,7125,7670,7600
,03/28/2025,146,Other,7125,7700,7650
,03/29/2025,85,Other,7175,7900,7750
Sironcha,03-10-2025,48,Other,6700,6900,6800
,03-11-2025,15,Other,6700,6900,6800
,03-12-2025,12,Other,6700,6900,6800
,03/13/2025,9.5,Other,6700,6900,6800
,03/15/2025,15,Other,6700,6900,6800
Sonpeth,03-01-2025,16.2,Other,7121,7209,7150
,,,Other,6900,7120,7050
,03-02-2025,20.9,Other,6200,7050,6900
,,,Other,7150,7200,7175
,03-05-2025,17.7,Other,7121,7200,7150
,,,Other,6900,7100,6950
,03-07-2025,14.7,Other,6900,7120,7030
,03/17/2025,21.5,Other,7300,7450,7350
,,,Other,6500,6950,6850
,03/19/2025,17,Other,7250,7500,7450
,03/21/2025,17.5,Other,7350,7500,7450
,03/22/2025,18,Other,7350,7500,7450
,,,Other,6200,6900,6700
,03/23/2025,13,Other,7350,7500,7450
,03/26/2025,16.2,Other,7450,7550,7500
,03/31/2025,17.4,Other,7550,7700,7600
Umared,03-01-2025,86.7,Desi,6600,7090,6950
,03-03-2025,60.7,Desi,6600,7050,6900
,03-04-2025,91.6,Desi,6600,7030,6900
,03-05-2025,81.2,Desi,6600,6950,6800
,03-06-2025,50.9,Desi,6600,7030,6950
,03-07-2025,48.5,Desi,6600,7060,6950
,03-08-2025,70.6,Desi,6600,7070,6980
,03-10-2025,55.1,Desi,6600,7150,7000
,03-11-2025,73.7,Desi,6500,7110,7000
,03-12-2025,47.2,Desi,6500,7160,7000
,03/13/2025,50.7,Desi,6500,7100,7000
,03/15/2025,7.2,Desi,6600,6850,6750
,03/17/2025,27.1,Desi,6600,7220,7150
,03/18/2025,59.8,Desi,6600,7260,7160
,03/19/2025,54.7,Desi,6600,7220,7130
,03/20/2025,60.7,Desi,6600,7220,7100
,03/21/2025,52.8,Desi,6600,7250,7120
,03/22/2025,52.7,Desi,6600,7280,7150
,03/24/2025,53,Desi,6600,7280,7140
,03/25/2025,54.7,Desi,6700,7330,7200
,03/26/2025,42.4,Desi,6600,7320,7210
,03/27/2025,38.4,Desi,6700,7370,7250
,03/28/2025,29.4,Desi,6800,7450,7320
,03/29/2025,29.5,Desi,6600,7470,7320
Vadvani,03-01-2025,4.3,Other,7000,7100,7000
,03-02-2025,9.4,Other,6800,7085,7000
,03-03-2025,4.2,Other,6800,7100,7050
,03-04-2025,13.5,Other,6850,7125,7051
,03-05-2025,11.5,Other,6900,7150,7100
,03-06-2025,10.2,Other,6850,7125,7100
,03-07-2025,9.6,Other,6980,7125,7090
,03-08-2025,6.2,Other,7000,7150,7110
,03-09-2025,4.3,Other,7000,7150,7080
,03-10-2025,22.4,Other,6800,7150,7110
,03-11-2025,11,Other,6850,7125,7070
,03-12-2025,4.7,Other,6900,7150,7050
,03/14/2025,9.6,Other,6800,7155,7100
,03/15/2025,3.5,Other,6600,7150,7000
,03/16/2025,5.7,Other,6600,7150,7000
,03/17/2025,4.6,Other,6900,7150,7100
,03/18/2025,6.2,Other,6900,7200,7100
,03/19/2025,5.3,Other,7125,7400,7250
,03/20/2025,6.7,Other,7150,7400,7250
,03/21/2025,4.3,Other,7200,7450,7300
,03/22/2025,17.8,Other,7190,7450,7300
,03/23/2025,7.1,Other,7200,7450,7300
,03/24/2025,4.3,Other,7190,7350,7250
,03/25/2025,4.9,Other,7200,7420,7300
,03/26/2025,3,Other,7400,7400,7400
,03/27/2025,10.6,Other,6790,7400,7300
,03/28/2025,9.7,Other,7200,7400,7300
,03/29/2025,9.5,Other,7190,7400,7300
,03/30/2025,4.8,Other,7200,7400,7300
,03/31/2025,4,Other,7300,7400,7400
Vani,03-10-2025,1979.6,Desi,7124,7421,7346
,03-11-2025,909,Desi,7124,7421,7246
,03-12-2025,890.7,Desi,7124,7421,7346
,03/17/2025,384.8,Desi,7124,7346,7300
,03/18/2025,287.7,Desi,7124,7421,7272
,03/19/2025,181.3,Desi,7124,7421,7346
,03/20/2025,224.3,Desi,7124,7421,7330
Varora,03-01-2025,22.4,Desi,6500,7120,6700
,,,Other,7121,7200,7180
,03-02-2025,10.8,Desi,6600,7120,6800
,03-06-2025,20.5,Desi,6700,7100,6800
,03-07-2025,22,Desi,6300,7120,6700
,,,Other,7121,7150,7140
,03-08-2025,193.4,Desi,6300,7120,6700
,,,Other,7121,7240,7180
,03-09-2025,93.7,Desi,6000,7120,6700
,,,Other,7121,7200,7150
,03-10-2025,173.6,Desi,6100,7120,6700
,,,Other,7121,7270,7190
,03-11-2025,17,Desi,7121,7231,7180
,03/21/2025,101,Desi,5500,7120,6700
,,,Other,7121,7371,7200
,03/22/2025,99,Desi,5500,7120,6700
,,,Other,7121,7401,7300
,03/23/2025,129,Desi,5600,7120,6700
,,,Other,7121,7425,7200
,03/24/2025,106,Desi,5200,7120,6700
,,,Other,7121,7425,7300
,03/25/2025,51.1,Desi,5600,7120,6700
,,,Other,7121,7450,7250
,03/26/2025,90,Desi,5600,7120,6800
,,,Other,7121,7450,7250
,03/27/2025,117.3,Desi,5100,7120,6800
,,,Other,7121,7700,7400
,03/28/2025,44,Desi,7121,7701,7450
,03/29/2025,110.5,Desi,5300,7120,6700
,,,Other,7121,7620,7450
,03/30/2025,18,Desi,6000,7600,7300
Wardha,03-03-2025,100,Other,7200,7200,7200
,,,Other,6800,7100,6950
,03-04-2025,95,Other,6850,7100,7000
,,,Other,7175,7175,7175
,03-05-2025,82.5,Other,6350,7100,6600
,03-06-2025,97.5,Other,7170,7170,7170
,,,Other,6775,7050,6950
,03-07-2025,75,Other,6800,7100,6925
,03-10-2025,85,Other,7150,7150,7150
,,,Other,6750,7100,6950
,03-11-2025,92.5,Other,6750,7100,6850
,,,Other,7150,7150,7150
,03-12-2025,100,Other,6850,7100,6925
,,,Other,7200,7200,7200
,03/17/2025,420,Other,6850,7100,6925
,,,Other,7121,7421,7350
,03/18/2025,250,Other,6750,7100,6950
,,,Other,7121,7421,7350
,03/19/2025,275,Other,7121,7421,7300
,,,Other,6800,7100,6950
,03/20/2025,300,Other,6850,7100,6950
,,,Other,7121,7421,7350
,03/21/2025,275,Other,6800,7100,6900
,,,Other,7121,7421,7325
,03/24/2025,70,Other,6700,7100,6925
,,,Other,7121,7350,7230
,03/25/2025,55,Other,7121,7500,7350
,,,Other,6800,7100,6900
,03/26/2025,60,Other,6800,7100,6900
,,,Other,7121,7500,7350
,03/27/2025,51,Other,7121,7500,7350
,,,Other,6850,7100,6925
,03/28/2025,55,Other,7121,7600,7550
,,,Other,6875,7100,6925
Yawal,03-04-2025,42,Other,6590,6880,6640
,03-06-2025,2.5,Other,6590,6860,6630
,03-07-2025,5.5,Other,6590,6860,6630
,03-08-2025,9,Other,6590,6860,6630
,03-12-2025,23.6,Other,6560,6890,6610
,03/14/2025,0.5,Other,6550,6870,6630
,03/18/2025,0.8,Other,6540,6870,6610
,03/20/2025,3.1,Other,6510,6870,6610
,03/21/2025,3.5,Other,6510,6870,6600
,03/22/2025,1.5,Other,6510,6870,6600
,03/27/2025,31.2,Other,6530,6870,6620
ZariZamini,03-01-2025,120.6,Other,7250,7250,7250
,03-08-2025,8.1,Other,7150,7150,7150
,03-12-2025,10.8,Other,7200,7200,7200
,03/15/2025,4.1,Other,7050,7050,7050
,03/17/2025,4,Other,5550,6100,5700
,03/15/2025,4.1,Other,7050,7050,7050
,03/17/2025,4,Other,5550,6100,5700
