Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Aarni,01-01-2025,45.5,Yellow,3800,4100,4000
,01-07-2025,106,Yellow,3800,4150,4000
,01/14/2025,64,Yellow,3800,4200,4000
,01/21/2025,106,Yellow,3800,4030,3950
,01/29/2025,105.5,Yellow,3800,4151,4000
Achalpur,01-03-2025,28.8,Other,3800,4100,3950
,01/15/2025,37.8,Other,3600,4150,3875
,01/16/2025,124.4,Other,3600,4150,3875
,01/18/2025,11.4,Other,3600,4150,3875
Ahmednagar,01-02-2025,27.6,Other,4000,4200,4100
,01-03-2025,13.8,Other,4000,4200,4100
,01-06-2025,5.7,Other,3800,4200,4000
,01-07-2025,14.8,Other,3800,4200,4000
,01-10-2025,11.9,Other,3800,4200,4000
,01-11-2025,10,Other,3800,4100,3950
,01/13/2025,30.8,Other,3800,4200,4000
,01/15/2025,7.1,Other,3800,4200,4000
,01/17/2025,9,Other,3800,4400,4100
,01/22/2025,2.5,Other,3500,4100,3800
,01/24/2025,10.9,Other,3500,4150,3825
,01/25/2025,8.9,Other,3650,4050,3850
,01/27/2025,7.2,Other,3600,4150,3875
,01/29/2025,10.3,Other,3700,4100,3900
,01/31/2025,25.8,Other,2700,4000,3850
Ahmedpur,01-01-2025,179.2,Yellow,3251,4270,4117
,01-02-2025,138.5,Yellow,3001,4266,4040
,01-03-2025,141.8,Yellow,3000,4262,4091
,01-04-2025,186.4,Yellow,3300,4249,4078
,01-08-2025,165.8,Yellow,3000,4201,4007
,01-10-2025,115.7,Yellow,3400,4240,4065
,01-11-2025,204.3,Yellow,3100,4270,4072
,01/16/2025,284.7,Yellow,3211,4239,4086
,01/17/2025,200.9,Yellow,3051,4216,4049
,01/18/2025,295.5,Yellow,3200,4201,4061
,01/20/2025,300,Yellow,2011,4221,4069
,01/21/2025,186.1,Yellow,3000,4228,4052
,01/22/2025,276.4,Yellow,2800,4212,4060
,01/27/2025,238.5,Yellow,2500,4105,3945
,01/28/2025,197.8,Yellow,3000,4084,3893
Akhadabalapur,01/27/2025,3.3,Yellow,4300,4500,4400
Akola,01-01-2025,436,Yellow,3680,4250,4050
,01-02-2025,472.6,Yellow,3400,4230,4000
,01-03-2025,419.4,Yellow,3800,4265,4100
,01-04-2025,429,Yellow,3550,4265,4000
,01-06-2025,351.7,Yellow,3535,4250,4040
,01-07-2025,415.9,Yellow,3508,4270,4035
,01/16/2025,410.8,Yellow,3495,4305,4020
,01/17/2025,418.9,Yellow,3500,4265,4180
,01/18/2025,414.4,Yellow,3450,4170,4020
,01/20/2025,441.7,Yellow,3600,4250,4100
,01/21/2025,466.3,Yellow,3440,4210,4060
,01/22/2025,471.3,Yellow,3475,4210,4065
,01/24/2025,438.3,Yellow,3500,4175,4050
,01/25/2025,454.7,Yellow,3500,4195,3965
,01/27/2025,422.4,Yellow,3600,4100,4000
,01/28/2025,271.2,Yellow,3800,4180,4100
,01/29/2025,279.8,Yellow,2500,4175,4075
,01/30/2025,272.6,Yellow,2500,4150,3995
,01/31/2025,212.7,Yellow,2900,4150,3675
Akot,01-07-2025,87.5,Yellow,3400,4290,4200
,01-08-2025,79,Yellow,3500,4300,4300
,01/16/2025,69,Yellow,3400,4265,4200
Amalner,01-01-2025,2,Other,3600,4000,4000
,01-04-2025,4,Other,3600,4050,4050
,01-07-2025,5,Other,3500,4068,4068
,01-08-2025,5,Other,3750,4000,4000
,01-09-2025,4,Other,3700,4050,4050
,01-10-2025,5,Other,3600,4045,4045
,01-11-2025,3.5,Other,3851,4094,4094
,01/15/2025,4,Other,4000,4200,4200
,01/16/2025,2,Other,3900,3930,3930
,01/17/2025,3,Other,3800,4000,4000
,01/18/2025,2.5,Other,3551,3992,3992
,01/20/2025,4,Other,3800,4045,4045
,01/21/2025,9,Other,3371,4000,4000
,01/22/2025,3,Other,3551,3981,3981
,01/24/2025,4,Other,3500,3900,3900
,01/25/2025,4,Other,3912,4071,4071
,01/29/2025,8,Other,3400,3950,3950
,01/30/2025,5,Other,3300,3800,3800
,01/31/2025,5,Other,3400,3900,3900
Amarawati,01-01-2025,611.1,Other,3950,4111,4030
,01-02-2025,936.6,Other,3850,3953,3901
,01-03-2025,1032.6,Other,3850,4001,3925
,01-04-2025,734.7,Other,3850,4000,3925
,01-06-2025,1143.3,Other,3850,4000,3925
,01-07-2025,950.1,Other,3850,4000,3925
,01-08-2025,1023,Other,3850,4151,4000
,01-09-2025,954,Other,3900,4171,4035
,01-10-2025,952.5,Other,3900,4116,4008
,01-11-2025,753.9,Other,3950,4213,4081
,01/13/2025,849,Other,3950,4190,4070
,01/14/2025,621,Other,3950,4170,4060
,01/15/2025,707.7,Other,4000,4213,4106
,01/16/2025,834.9,Other,3800,4153,3976
,01/17/2025,984.9,Other,3850,4021,3935
,01/18/2025,751.5,Other,3850,4002,3926
,01/20/2025,993.3,Other,3850,4050,3950
,01/21/2025,980.1,Other,3750,3955,3852
,01/22/2025,904.5,Other,3850,4102,3976
,01/24/2025,1061.1,Other,3850,4071,3960
,01/25/2025,693.6,Other,3800,4005,3902
,01/27/2025,846.6,Other,3850,4001,3925
,01/28/2025,801.9,Other,3750,3900,3825
,01/29/2025,1014,Other,3750,3901,3825
,01/30/2025,842.1,Other,3950,4165,4057
,01/31/2025,901.5,Other,3850,4001,3925
Ambad (Vadigodri),01-02-2025,6.5,Other,3200,4040,3850
,01-03-2025,5.5,Other,3375,4018,3820
,01-04-2025,7.4,Other,3531,4000,3925
,01-10-2025,4.5,Other,3100,4040,3900
Ambejaogai,01-01-2025,22,Yellow,3750,4185,4150
,01-02-2025,65,Yellow,3781,4204,4150
,01-03-2025,24,Yellow,3800,4175,4150
,01-04-2025,36,Yellow,3850,4150,4120
,01-06-2025,33,Yellow,4000,4171,4150
,01-07-2025,36,Yellow,3800,4168,4130
,01-08-2025,12,Yellow,3800,4179,4150
,01-09-2025,52,Yellow,3885,4175,4130
,01-10-2025,35,Yellow,3800,4180,4150
,01-11-2025,32,Yellow,3981,4220,4200
,01/13/2025,33,Yellow,3941,4250,4200
,01/15/2025,40,Yellow,3860,4221,4200
,01/16/2025,12,Yellow,3750,4170,4150
,01/18/2025,45,Yellow,3950,4175,4150
,01/20/2025,60,Yellow,3821,4175,4150
,01/21/2025,45,Yellow,3801,4170,4140
,01/22/2025,40,Yellow,3900,4138,4100
,01/23/2025,25,Yellow,3800,4100,4050
,01/27/2025,20,Yellow,3900,4050,4000
,01/30/2025,18,Yellow,3825,4000,3950
,01/31/2025,15,Yellow,3710,4025,4000
Anajngaon,01-03-2025,5,Yellow,3500,4140,3900
,01-10-2025,23.2,Yellow,3600,4150,3800
Arvi,01-01-2025,66,Yellow,2900,4250,4000
,01-03-2025,120,Yellow,3000,4200,3900
,01-04-2025,95,Yellow,3000,4150,3850
,01-07-2025,125,Yellow,3000,4160,3775
,01-08-2025,90.2,Yellow,3100,4140,3900
,01-10-2025,94,Yellow,3100,4150,3850
,01-11-2025,73,Yellow,3100,4180,3850
,01/13/2025,60.1,Yellow,3100,4140,3850
,01/14/2025,60.4,Yellow,3100,4175,3950
,01/15/2025,70.3,Yellow,3100,4150,3800
,01/17/2025,110,Yellow,3100,4300,3800
,01/18/2025,50,Yellow,3100,4325,3800
,01/20/2025,70,Yellow,3100,4150,3200
,01/21/2025,65,Yellow,3100,4240,3800
,01/22/2025,85,Yellow,3200,4290,4000
,01/24/2025,102.1,Yellow,3200,4270,3900
,01/25/2025,87,Yellow,3100,4250,4000
,01/27/2025,62,Yellow,3100,4100,3900
,01/28/2025,69,Yellow,3100,4330,3900
,01/29/2025,56,Yellow,3100,4300,3900
,01/31/2025,90.2,Yellow,3100,4250,3990
Ashti,01-01-2025,21.5,Yellow,3400,4150,3800
,01-02-2025,19.8,Yellow,3400,4270,3800
,01-06-2025,26,Yellow,3400,4180,3800
,01-08-2025,14,Yellow,3450,4260,3850
,01-10-2025,16,Yellow,3450,4210,3850
,01/13/2025,31.5,Yellow,3450,4205,3850
,01/14/2025,36,Yellow,3450,4205,3850
,01/15/2025,15.5,Yellow,3450,4220,3850
Ashti(Jalna),01/20/2025,0.2,Yellow,4125,4125,4125
,01/22/2025,1.4,Yellow,4050,4160,4050
,01/30/2025,0.2,Black,3710,3710,3710
Ashti(Karanja),01-01-2025,31.7,Yellow,3500,4170,3900
,01-07-2025,53.4,Yellow,3800,4290,4050
,01-08-2025,43.1,Yellow,3800,4240,4000
,01-09-2025,39,Yellow,3700,4195,3900
,01-10-2025,34.7,Yellow,3550,4200,3900
,01-12-2025,52.1,Yellow,3800,4260,4010
,01/13/2025,34.2,Yellow,3600,4265,4000
,01/14/2025,33.9,Yellow,3550,4280,4000
,01/15/2025,25.8,Yellow,3605,4270,4000
,01/16/2025,50.2,Yellow,3670,4275,4000
,01/17/2025,43,Yellow,3700,4305,4010
,01/19/2025,52.9,Yellow,3800,4305,4000
,01/20/2025,57.7,Yellow,3800,4265,3975
,01/21/2025,29.3,Yellow,3750,4305,4100
,01/22/2025,44.2,Yellow,3800,4265,4000
,01/23/2025,44.7,Yellow,3670,4270,4000
,01/24/2025,49.2,Yellow,3800,4225,4000
,01/27/2025,37.4,Yellow,3650,4205,3900
,01/29/2025,33.8,Yellow,3800,4200,3950
,01/30/2025,32.5,Yellow,3700,4155,4000
,01/31/2025,85.2,Yellow,3800,4150,4000
Aurad Shahajani,01-01-2025,103.7,Yellow,3900,4160,4030
,01-02-2025,95.6,Yellow,3911,4190,4050
,01-03-2025,151.3,Yellow,3951,4181,4066
,01-04-2025,136.4,Yellow,3951,4150,4050
,01-06-2025,31.9,Yellow,3950,4131,4040
,01-07-2025,20.5,Yellow,3960,4139,4049
,01-08-2025,224.3,Yellow,3925,4171,4048
,01-09-2025,128.2,Yellow,3950,4162,4056
,01-10-2025,106,Yellow,3980,4170,4075
,01-11-2025,173.5,Yellow,3950,4192,4071
,01/13/2025,80.5,Yellow,3960,4225,4092
,01/16/2025,164.3,Yellow,4001,4161,4081
,01/17/2025,161.8,Yellow,3950,4118,4034
,01/18/2025,184.1,Yellow,3951,4135,4043
,01/20/2025,172.8,Yellow,3950,4150,4050
,01/22/2025,123,Yellow,3920,4130,4025
,01/23/2025,133,Yellow,3820,4090,3955
,01/24/2025,167.2,Yellow,3950,4080,4015
,01/25/2025,53.3,Yellow,3960,4072,4016
,01/27/2025,148.6,Yellow,3870,4051,3960
,01/28/2025,179.4,Yellow,3880,4052,3966
,01/31/2025,149,Yellow,3870,4050,3960
Ausa,01-02-2025,251.2,Yellow,3501,4271,4121
,01/15/2025,133.4,Yellow,3600,4281,4112
,01/16/2025,254.1,Yellow,3501,4240,4071
,01/21/2025,169.8,Yellow,3200,4201,4009
,01/22/2025,188.8,Yellow,3300,4181,4016
,01/30/2025,296.5,Yellow,3200,4105,3931
Babhulgaon,01-03-2025,111.9,Other,3500,4265,3975
,01-07-2025,145,Yellow,3700,4230,3951
,01-10-2025,152.7,Other,3610,4220,3970
,01-11-2025,85,Other,3700,4300,4000
,01/15/2025,112.5,Other,3700,4255,4020
Balapur,01-05-2025,126.2,Yellow,3800,4100,3950
,01/19/2025,99,Yellow,3400,4050,3900
,01/26/2025,69.5,Yellow,3400,4175,3970
Baramati,01-03-2025,33.7,Yellow,3900,4100,4051
,01-07-2025,40.9,Yellow,3800,4171,4130
,01-10-2025,34.5,Yellow,3800,4142,4116
,01/14/2025,7.5,Yellow,3700,4100,4080
,01/21/2025,31.1,Yellow,3500,4126,4100
,01/24/2025,24.7,Yellow,4040,4098,4075
,01/28/2025,13.3,Yellow,3800,3980,3961
,01/31/2025,7,Yellow,3850,4051,3975
Barshi,01-02-2025,34.8,Other,3800,4225,4100
,01-03-2025,83.5,Other,3800,4150,4100
,01-04-2025,147.6,Other,3900,4200,4050
,01-06-2025,102.7,Other,3900,4150,4050
,01-07-2025,55.4,Other,4000,4150,4100
,01-08-2025,28.1,Other,3800,4100,3900
,01-09-2025,54,Other,3900,4100,4000
,01-10-2025,26.6,Other,3900,3900,3900
,01-11-2025,14.7,Other,3900,4100,4050
,01/14/2025,50.7,Other,3800,4150,4000
,01/15/2025,48,Other,3800,4150,4000
,01/16/2025,74.6,Other,4000,4150,4050
,01/17/2025,178.5,Other,4000,4150,4100
,01/18/2025,31.5,Other,4100,4150,4100
,01/20/2025,21,Other,4075,4100,4075
,01/21/2025,32.2,Other,3800,4050,4000
,01/22/2025,54,Other,3800,4100,4000
,01/23/2025,27.5,Other,4000,4075,4050
,01/24/2025,15.7,Other,4000,4050,4000
,01/25/2025,3.7,Other,4025,4025,4025
,01/27/2025,3.7,Other,4025,4025,4025
,01/28/2025,45.7,Other,3800,4000,3900
,01/29/2025,15.9,Other,3500,4000,3925
,01/31/2025,5.4,Other,3911,4000,3911
Barshi(Vairag),01-02-2025,0.4,Other,4075,4100,4100
,01-03-2025,0.4,Other,3900,3900,3900
,01-09-2025,3.3,Other,3300,4050,4050
,01/16/2025,4,Other,4015,4125,4125
,01/17/2025,10,Other,4050,4050,4050
,01/20/2025,5.2,Other,4075,4075,4075
,01/23/2025,1.4,Other,4050,4050,4050
,01/31/2025,6.6,Other,3411,3411,3411
Basmat,01-03-2025,60.2,Yellow,3705,4250,3977
,01-10-2025,61.6,Yellow,3785,4205,3995
,01/15/2025,73.5,Yellow,3800,4255,4027
,01/24/2025,66.2,Yellow,3550,4150,3850
,01/28/2025,65.3,Yellow,3650,4100,3875
Beed,01-01-2025,14.6,Yellow,3600,4141,4048
,01-02-2025,22,Yellow,3400,6800,4159
,01-03-2025,13.2,Yellow,3900,4200,4092
,01-04-2025,16.6,Yellow,4071,4151,4106
,01-06-2025,30.8,Yellow,3800,4128,4071
,01-08-2025,10.5,Yellow,4075,7400,4643
,01-09-2025,3.1,Yellow,4100,4111,4104
,01-10-2025,12.9,Yellow,4100,4150,4115
,01-11-2025,11.8,Yellow,3461,4150,4017
,01/13/2025,18.9,Yellow,4025,4200,4142
,01/15/2025,2.8,Yellow,4130,4135,4132
,01/16/2025,8.6,Yellow,3896,4353,4021
,01/17/2025,2.1,Yellow,3400,4070,3898
,01/18/2025,9.6,Yellow,4000,4616,4074
,01/20/2025,7.4,Yellow,3972,4150,4100
,01/21/2025,15.5,Yellow,3800,4120,4051
,01/22/2025,3.2,Yellow,3800,4000,3900
,01/23/2025,9.5,Yellow,4000,4100,4067
,01/24/2025,18,Yellow,3950,4101,4064
,01/25/2025,2.4,Yellow,3700,4000,3850
,01/27/2025,8.5,Yellow,3850,4850,4090
,01/28/2025,1.3,Yellow,3825,4000,3906
,01/30/2025,4.1,Yellow,3900,4050,3988
,01/31/2025,11.9,Yellow,3800,4050,3942
Bhadrawati,01-03-2025,1.7,Yellow,3750,3750,3750
,01-04-2025,1,Yellow,3700,3700,3700
,01-08-2025,0.7,Yellow,3900,3900,3900
,01/16/2025,2.5,Yellow,3900,3900,3900
,01/20/2025,1.7,Yellow,3800,3800,3800
,01/21/2025,4,Yellow,3850,3850,3850
,01/22/2025,4,Yellow,4000,4000,4000
,01/27/2025,4.5,Yellow,3700,3700,3700
,01/30/2025,2.3,Yellow,3900,3900,3900
Bhandara,01/27/2025,0.1,Yellow,3400,3400,3400
Bhiwapur,01-01-2025,40,Yellow,3550,4110,3830
,01-05-2025,28,Yellow,3650,4100,3875
,01-08-2025,52,Yellow,3600,4160,3880
,01-12-2025,36,Yellow,3600,4150,3850
,01/15/2025,21,Yellow,3700,4100,3900
,01/19/2025,55,Yellow,3700,4100,3900
,01/22/2025,45,Yellow,3700,4120,3910
,01/29/2025,47.5,Yellow,3600,4050,3825
Bhokar,01-01-2025,3.7,Yellow,4040,4191,4115
,01-03-2025,2.6,Yellow,4080,4200,4140
,01-04-2025,7.2,Yellow,4020,4115,4111
,01-06-2025,4,Yellow,3500,4100,3800
,01-07-2025,2.4,Yellow,3931,4100,4015
,01-08-2025,4.5,Yellow,3961,4175,4068
,01-10-2025,0.8,Yellow,4171,4200,4185
,01-11-2025,4.9,Yellow,3891,4171,4031
,01/13/2025,1.1,Yellow,4189,4189,4189
,01/15/2025,3.9,Yellow,3990,4142,4066
,01/17/2025,2.8,Yellow,4091,4100,4095
,01/18/2025,2.8,Yellow,3981,4105,4043
,01/20/2025,3.6,Yellow,4075,4080,4077
,01/21/2025,3.8,Yellow,3981,4026,4003
,01/23/2025,1.4,Yellow,3900,3900,3900
,01/25/2025,4.7,Yellow,3733,4080,3906
,01/27/2025,8.4,Yellow,3900,4040,3970
,01/28/2025,4.7,Yellow,3865,4038,3951
,01/29/2025,1.6,Yellow,3890,4031,3960
,01/30/2025,3.7,Yellow,4031,4079,4055
,01/31/2025,2.4,Yellow,3960,4018,3989
Bhokardan,01-04-2025,7.4,Yellow,4100,4300,4200
,01-11-2025,7.9,Yellow,4000,4200,4100
,01/18/2025,8.5,Yellow,4000,4200,4100
,01/25/2025,10.5,Yellow,3900,4100,4000
Bhokardan(Pimpalgaon Renu),01/14/2025,1.9,Yellow,4000,4200,4100
,01/21/2025,3.3,Yellow,3900,4100,4000
,01/28/2025,4,Yellow,4000,4150,4100
Bori Arab,01-01-2025,7.2,Yellow,4070,4225,4110
,01-02-2025,29.8,Yellow,3885,4150,4000
,01-03-2025,30.1,Yellow,3720,4185,3995
,01-10-2025,36.7,Yellow,3925,4185,4055
,01/13/2025,28.2,Yellow,4065,4275,4105
,01/15/2025,33.4,Yellow,3705,4260,4015
,01/17/2025,18.2,Yellow,3675,4145,3905
,01/22/2025,42.4,Yellow,3905,4200,4055
,01/23/2025,20,Yellow,4005,4180,4090
,01/24/2025,23.7,Yellow,3810,4195,3955
,01/27/2025,34,Yellow,3795,4210,3945
,01/28/2025,16.1,Yellow,3500,4075,3725
,01/29/2025,22,Yellow,4080,4175,4105
,01/30/2025,20.4,Yellow,3645,4220,4060
,01/31/2025,82.8,Yellow,3980,4205,4140
BSK Krishi Bazar Private Ltd,01-01-2025,17.9,Other,3600,4450,3636
,01-02-2025,54.2,Other,3700,4400,3850
,01-03-2025,38.7,Other,3700,4400,3809
,01-04-2025,34,Other,3700,4400,3793
,01-07-2025,25.1,Other,3300,4100,3916
,01-08-2025,18.3,Other,2000,4100,3941
,01-09-2025,38.6,Other,3200,4100,3774
,01-10-2025,24.2,Other,3325,4141,3891
,01-11-2025,6.8,Other,3050,4076,3797
,01/13/2025,31.7,Other,3000,4100,3912
,01/14/2025,16.8,Other,2000,4000,3776
,01/15/2025,19.7,Other,2200,4150,3785
,01/16/2025,25,Other,1500,4100,3928
,01/18/2025,18.9,Other,2500,4300,3686
,01/22/2025,24.4,Other,2300,4100,3826
,01/23/2025,42.4,Other,3300,4100,3860
,01/24/2025,40.5,Other,2200,4150,3803
,01/25/2025,58.75,Other,2000,4000,3831
,01/27/2025,63.93,Other,2800,4050,3797
,01/29/2025,45.35,Other,3300,4050,3818
,01/30/2025,35.64,Other,1701,4000,3664
,01/31/2025,45.26,Other,1800,4070,3715
Buldhana,01-04-2025,16.6,Yellow,3750,4200,4000
,01-05-2025,16.9,Yellow,3600,4200,4000
,01-06-2025,6.6,Yellow,3700,4100,4000
,01-07-2025,5.3,Yellow,3700,4100,4000
,01-08-2025,20.7,Yellow,3500,4150,4000
,01-09-2025,38.4,Yellow,3750,4200,4000
,01-12-2025,13.9,Yellow,3700,4400,4000
,01/13/2025,12.2,Yellow,3700,4350,4000
,01/14/2025,7.9,Yellow,3600,4150,4000
,01/15/2025,10.5,Yellow,3500,4200,4000
,01/16/2025,21.1,Yellow,3700,4200,4000
,01/18/2025,8.4,Yellow,3700,4100,4000
,01/19/2025,2.3,Yellow,3600,4000,4000
,01/20/2025,11.8,Yellow,3750,4150,4000
,01/21/2025,4.5,Yellow,3500,4100,4000
,01/22/2025,9.5,Yellow,3600,4050,4000
,01/25/2025,4.4,Yellow,3500,4000,3800
,01/28/2025,1.9,Yellow,3550,4050,3800
,01/29/2025,13.2,Yellow,3625,4050,3800
,01/30/2025,3.8,Yellow,3650,4050,3800
Buldhana(Dhad),01-01-2025,30,Yellow,3500,4100,3800
,01-03-2025,60,Yellow,3400,4000,3700
,01-08-2025,10,Yellow,3500,4000,3750
,01-12-2025,15,Yellow,3400,4000,3700
,01/19/2025,15,Yellow,3500,4050,3775
Chakur,01-02-2025,8.6,Yellow,3840,4200,4071
,01-03-2025,12.4,Yellow,3500,4171,3957
,01-04-2025,13.1,Yellow,3700,4181,4067
,01-10-2025,6.1,Yellow,3650,4122,3944
,01/20/2025,10.2,Yellow,3591,4200,3929
,01/22/2025,14.4,Yellow,3800,4251,4092
,01/23/2025,13,Yellow,3742,4231,4095
,01/24/2025,10.5,Yellow,3783,4101,3978
,01/25/2025,8.8,Yellow,3671,4050,3927
,01/30/2025,9.8,Yellow,3751,4151,3982
,01/31/2025,34.8,Yellow,3641,4131,4011
Chalisgaon,01-06-2025,2,Yellow,3601,3950,3852
,01-07-2025,1.3,Yellow,3700,4000,3942
,01/15/2025,2,Yellow,3900,4000,3951
,01/23/2025,3,Yellow,3601,3951,3752
,01/28/2025,2.2,Yellow,3701,3850,3780
Chandrapur,01-01-2025,1.2,Other,3850,4035,4020
,01-02-2025,2.1,Other,3800,3945,3900
,01-04-2025,1.6,Other,3960,3985,3970
,01-07-2025,6.4,Other,3700,3920,3820
,01-08-2025,9,Other,3700,3850,3800
,01-09-2025,11.3,Other,3700,3990,3850
,01-10-2025,2.5,Other,3850,4085,4000
,01-11-2025,20.7,Other,3000,4000,3950
,01/14/2025,11.8,Other,3930,4120,4080
,01/16/2025,7.4,Other,3500,4070,3950
,01/18/2025,3.4,Other,3000,4045,4025
,01/20/2025,2,Other,3825,3825,3825
,01/21/2025,10.8,Other,3895,4115,4020
,01/22/2025,1.3,Other,3500,3970,3700
,01/23/2025,1.7,Other,3635,3895,3700
,01/24/2025,6.7,Other,3920,4000,3955
,01/25/2025,0.8,Other,4020,4020,4020
,01/27/2025,2.9,Other,3995,3995,3995
,01/28/2025,1.2,Other,3300,3750,3500
,01/30/2025,7.4,Other,3500,4035,4005
,01/31/2025,3.3,Other,3840,4035,3995
Chandur Bazar,01-01-2025,46.1,Yellow,3450,4400,4200
,01-02-2025,44.6,Yellow,3500,4380,4080
,01-03-2025,40.8,Yellow,3300,4290,3940
,01-06-2025,95.6,Yellow,3400,4200,3860
,01-07-2025,75.4,Yellow,3330,4110,3740
,01-08-2025,62.6,Yellow,3400,4150,3810
,01-09-2025,45.1,Yellow,3500,4300,3980
,01-10-2025,53,Yellow,3500,4290,3970
,01/13/2025,42.3,Yellow,3500,4250,3860
,01/14/2025,42.8,Yellow,3500,4250,3910
,01/15/2025,42.8,Yellow,3520,4250,3910
,01/16/2025,58.7,Yellow,3600,4280,4120
,01/17/2025,60.2,Yellow,3400,4250,4050
,01/20/2025,65.4,Yellow,3400,4100,3810
,01/21/2025,61,Yellow,3410,4150,3850
,01/22/2025,64.2,Yellow,3400,4150,3580
,01/23/2025,49.3,Yellow,3400,4200,4020
,01/24/2025,44.2,Yellow,3500,4150,3940
,01/27/2025,43.8,Yellow,3500,4150,3950
,01/29/2025,30.3,Yellow,3400,4200,3870
,01/30/2025,25.5,Yellow,3500,4200,3920
Chandur Railway,01-03-2025,64,Yellow,3600,4260,4000
,01-04-2025,40.5,Yellow,3555,4300,3900
,01-06-2025,48.8,Yellow,3400,4105,3900
,01-09-2025,66,Yellow,3550,4300,4000
,01/13/2025,57.5,Yellow,3700,4150,3900
,01/14/2025,46,Yellow,3675,4265,3950
,01/17/2025,58,Yellow,3500,4250,3950
,01/18/2025,49.5,Yellow,3550,4255,4000
,01/20/2025,56.5,Yellow,3600,4180,3900
,01/30/2025,49.1,Yellow,3505,4105,3900
Chattrapati Sambhajinagar,01-01-2025,0.4,Other,3951,3951,3951
,01-02-2025,7.8,Other,3800,4050,3925
,01-03-2025,2.2,Other,3900,4000,3950
,01-04-2025,4.4,Other,3500,3950,3725
,01-08-2025,9,Other,3200,4000,3600
,01-11-2025,1.8,Other,3300,3950,3625
,01/13/2025,17.9,Other,3600,4100,3850
,01/14/2025,2.9,Other,4050,4050,4050
,01/18/2025,4.5,Other,3850,3950,3900
,01/20/2025,2.1,Other,3600,4000,3800
,01/21/2025,3.4,Other,3950,4025,3988
,01/22/2025,14.3,Other,3800,4025,3912
,01/23/2025,2.3,Other,3500,3950,3725
,01/24/2025,3.6,Other,3400,3900,3650
,01/27/2025,0.7,Other,3975,3975,3975
,01/28/2025,0.6,Other,3900,3900,3900
,01/30/2025,1.1,Other,3875,3875,3875
,01/31/2025,5.9,Other,3800,3925,3862
Chikali,01-01-2025,107.7,Yellow,3825,4551,4188
,01-02-2025,116.1,Yellow,3740,4441,4090
,01-03-2025,127.3,Yellow,3775,4500,4127
,01-04-2025,137.7,Yellow,3710,4460,4085
,01-06-2025,146.8,Yellow,3745,4490,4117
,01-07-2025,148,Yellow,3740,4411,4075
,01-08-2025,125.3,Yellow,3700,4472,4086
,01-09-2025,145.5,Yellow,3725,4470,4097
,01-10-2025,143.1,Yellow,3780,4440,4110
,01-11-2025,90.9,Yellow,3741,4501,4126
,01/13/2025,105.1,Yellow,3751,4551,4151
,01/14/2025,31.5,Yellow,3715,4501,4108
,01/15/2025,107.5,Yellow,3750,4501,4125
,01/16/2025,131.2,Yellow,3755,4500,4127
,01/17/2025,163.3,Yellow,3810,4502,4156
,01/18/2025,133.1,Yellow,3800,4550,4175
,01/22/2025,74.4,Yellow,3750,4500,4125
,01/23/2025,129.4,Yellow,3750,4402,4076
,01/24/2025,122,Yellow,3755,4400,4077
,01/27/2025,137.6,Yellow,3730,4402,4066
,01/28/2025,136.7,Yellow,3700,4322,4010
,01/30/2025,145,Yellow,3751,4325,4038
,01/31/2025,115.1,Yellow,3720,4311,4015
Chimur,01/22/2025,17,Yellow,4000,4100,4050
Chopada,01-01-2025,5,Yellow,4041,4177,4061
,01-03-2025,10,Yellow,3841,4076,3950
,01-04-2025,1,Yellow,3100,4180,3999
,01-06-2025,8,Yellow,3701,4155,4000
,01-07-2025,0.6,Yellow,3815,4211,4000
,01-08-2025,3,Yellow,4001,4200,4001
,01-10-2025,6,Yellow,3701,4148,4000
,01-11-2025,3,Yellow,4055,4201,4055
,01/13/2025,12,Yellow,3600,4201,4000
,01/15/2025,10,Yellow,3736,4161,4000
,01/16/2025,8,Yellow,3500,4125,4000
,01/17/2025,6,Yellow,3700,4131,4000
,01/18/2025,0.2,Yellow,3035,3035,3035
,01/20/2025,1,Yellow,3800,3971,3800
,01/21/2025,6,Yellow,3826,4050,3900
,01/22/2025,4,Yellow,3771,4126,3900
,01/23/2025,8,Yellow,3251,4100,3880
,01/24/2025,6,Yellow,3900,4051,4000
,01/25/2025,6,Yellow,3051,4151,3900
,01/27/2025,1.5,Yellow,3801,3951,3900
,01/28/2025,3.5,Yellow,3300,4026,3801
,01/29/2025,3,Yellow,3600,3900,3862
,01/30/2025,12,Yellow,3600,4100,4000
,01/31/2025,9,Yellow,3800,3992,3965
Cottoncity Agro Foods Private Ltd,01-01-2025,193.11,Other,3600,4255,3930
,01-02-2025,222.06,Other,3500,4255,3915
,01/15/2025,208.7,Other,3600,4175,3935
,01/16/2025,182.48,Other,3600,4200,3960
,01/22/2025,197.7,Other,3600,4240,3965
,01/23/2025,180.49,Other,3600,4180,3845
,01/24/2025,209.33,Other,3600,4185,3905
,01/27/2025,193.92,Other,3500,4115,3865
,01/29/2025,201.38,Other,3600,4200,3920
,01/31/2025,185.31,Other,3600,4175,3980
Daryapur,01-03-2025,250,Yellow,3200,4275,3925
,01-04-2025,200,Yellow,3200,4285,3900
,01/15/2025,200,Yellow,3200,4275,3950
,01/17/2025,200,Yellow,3200,4275,3900
